source_value,domain,record_count,source_code,source_name,mapping_key,concept_id,concept_name,vocabulary_id,confidence,reasoning,source_is_ndc,ndc_normalized,tool_calls,timestamp,model
"00054413025","drug",268,"00054413025","cyclophosphamide","00054413025",1310317,"cyclophosphamide","RxNorm",0.9,"The NDC code maps to a non-standard concept for Cyclophosphamide 50 MG Oral Tablet, and the drug name 'cyclophosphamide' maps to the standard RxNorm ingredient concept for cyclophosphamide.",TRUE,"00054413025",2,"2026-02-24T22:45:58","gpt-4o"
"00093022419","drug",262,"00093022419","sumatriptan","00093022419",1140643,"sumatriptan","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'sumatriptan' maps directly to the RxNorm ingredient concept, which is consistent with the provided drug name.",TRUE,"00093022419",2,"2026-02-24T22:46:03","gpt-4o"
"00173063535","drug",256,"00173063535","chlorambucil","00173063535",1390051,"chlorambucil","RxNorm",0.9,"The NDC lookup confirmed the drug as Chlorambucil 2 MG Oral Tablet [Leukeran], and the semantic search identified 'chlorambucil' as the standard ingredient concept in RxNorm.",TRUE,"00173063535",2,"2026-02-24T22:46:08","gpt-4o"
"00093474101","drug",253,"00093474101","citalopram","00093474101",797617,"citalopram","RxNorm",0.9,"The NDC code '00093474101' corresponds to 'Citalopram 20 MG Oral Tablet', which is consistent with the drug name 'citalopram'. The RxNorm standard concept for the ingredient 'citalopram' was found, confirming the mapping.",TRUE,"00093474101",2,"2026-02-24T22:46:13","gpt-4o"
"05024005121","drug",253,"05024005121","rituximab","05024005121",1314273,"rituximab","RxNorm",0.9,"The NDC lookup failed, but the drug name 'rituximab' matched exactly to the standard RxNorm ingredient concept for rituximab.",TRUE,"05024005121",2,"2026-02-24T22:46:20","gpt-4o"
"00013745686","drug",244,"00013745686","vincristine","00013745686",1308290,"vincristine","RxNorm",0.9,"The NDC lookup did not return a valid standard concept, but the semantic search confirmed 'vincristine' as a standard RxNorm ingredient, matching the drug name provided.",TRUE,"00013745686",2,"2026-02-24T22:46:27","gpt-4o"
"00641627215","drug",234,"00641627215","Dexamethasone","00641627215",1518254,"dexamethasone","RxNorm",0.9,"The NDC code '00641627215' maps to a non-standard concept for 'Dexamethasone 10 MG/ML Injectable Solution'. The drug name 'Dexamethasone' matches the standard RxNorm ingredient concept 'dexamethasone'.",TRUE,"00641627215",2,"2026-02-24T22:46:33","gpt-4o"
"00004201709","drug",231,"00004201709","ROFERON-A","00004201709",19131772,"0.5 ML interferon alfa-2a 18000000 UNT/ML Prefilled Syringe [Roferon-A]","RxNorm",1,"The NDC code '00004201709' maps directly to the standard RxNorm concept for 'Roferon-A', confirming both the drug name and NDC code match the same concept.",TRUE,"00004201709",3,"2026-02-24T22:46:39","gpt-4o"
"00093517119","drug",219,"00093517119","Alendronate sodium","00093517119",1557272,"alendronate","RxNorm",0.9,"The NDC lookup confirmed the drug as Alendronic acid 70 MG Oral Tablet, which matches the ingredient 'alendronate'. The RxNorm search for 'Alendronate sodium' returned the ingredient 'alendronate' as a standard concept, confirming the mapping.",TRUE,"00093517119",2,"2026-02-24T22:46:44","gpt-4o"
"00182101601","drug",214,"00182101601","sulfasalazine","00182101601",964339,"sulfasalazine","RxNorm",0.9,"The NDC lookup failed, but the drug name 'sulfasalazine' matched exactly to the RxNorm standard concept for the ingredient.",TRUE,"00182101601",2,"2026-02-24T22:46:51","gpt-4o"
"00004150603","drug",213,"00004150603","5-FU","00004150603",955632,"fluorouracil","RxNorm",0.9,"The NDC code maps to a non-standard concept for a specific formulation of fluorouracil. The drug name '5-FU' is a common abbreviation for fluorouracil, which is confirmed by the RxNorm standard concept for the ingredient fluorouracil.",TRUE,"00004150603",2,"2026-02-24T22:46:56","gpt-4o"
"00093723619","drug",202,"00093723619","ondansetron","00093723619",19079171,"ondansetron 8 MG Oral Tablet","RxNorm",1,"The NDC code 00093723619 maps to a non-standard concept which in turn maps to the standard RxNorm concept for 'ondansetron 8 MG Oral Tablet'. The drug name 'ondansetron' confirms this mapping.",TRUE,"00093723619",3,"2026-02-24T22:47:02","gpt-4o"
"00088222052","drug",200,"00088222052","LANTUS","00088222052",19071700,"insulin glargine 100 UNT/ML Injectable Solution [Lantus]","RxNorm",0.9,"The NDC code '00088222052' corresponds to 'Insulin, Glargine, Human 100 UNT/ML Injectable Solution [Lantus]', and the search by drug name 'LANTUS' confirmed the standard RxNorm concept for the same formulation.",TRUE,"00088222052",2,"2026-02-24T22:47:07","gpt-4o"
"00115704401","drug",188,"00115704401","pentoxifylline","00115704401",1331247,"pentoxifylline","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'pentoxifylline' maps directly to the standard RxNorm ingredient concept, which matches the provided drug name.",TRUE,"00115704401",2,"2026-02-24T22:47:13","gpt-4o"
"00085087905","drug",185,"00085087905","CELESTONE","00085087905",920596,"betamethasone 4 MG/ML Injectable Solution [Celestone phosphate]","RxNorm",0.9,"The NDC code maps to a non-standard concept for 'Betamethasone 4 MG/ML Injectable Solution [Celestone phosphate]', and the RxNorm search confirms this as a standard concept with the same name.",TRUE,"00085087905",2,"2026-02-24T22:47:18","gpt-4o"
"00409485605","drug",158,"00409485605","hydrocortisone","00409485605",975125,"hydrocortisone","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'hydrocortisone' maps to the standard RxNorm ingredient concept, which is consistent with the provided drug name.",TRUE,"00409485605",3,"2026-02-24T22:47:25","gpt-4o"
"00093067006","drug",146,"00093067006","gemfibrozil","00093067006",1558242,"gemfibrozil","RxNorm",0.9,"The NDC code '00093067006' maps to a non-standard concept for 'gemfibrozil 600 MG Oral Tablet'. The RxNorm search confirms 'gemfibrozil' as a standard ingredient concept, matching the drug name provided.",TRUE,"00093067006",2,"2026-02-24T22:47:32","gpt-4o"
"00406112101","drug",132,"00406112101","methylphenidate","00406112101",705944,"methylphenidate","RxNorm",1,"The NDC code '00406112101' corresponds to a non-standard concept for Methylphenidate Hydrochloride, which maps to the standard RxNorm ingredient 'methylphenidate'. The drug name 'methylphenidate' directly matches the standard RxNorm concept for the ingredient.",TRUE,"00406112101",3,"2026-02-24T22:47:38","gpt-4o"
"00009022501","drug",131,"00009022501","clindamycin","00009022501",998001,"clindamycin 150 MG Oral Capsule [Cleocin]","RxNorm",1,"The NDC code 00009022501 maps to a non-standard concept which in turn maps to the standard RxNorm concept for clindamycin 150 MG Oral Capsule [Cleocin]. The drug name 'clindamycin' confirms this mapping.",TRUE,"00009022501",3,"2026-02-24T22:47:45","gpt-4o"
"00085123501","drug",117,"00085123501","Interferon alfa 2-b","00085123501",1380068,"interferon alfa-2b","RxNorm",0.9,"The NDC lookup confirmed the drug as Interferon Alfa-2b, and the semantic search matched the drug name to the standard RxNorm ingredient concept.",TRUE,"00085123501",2,"2026-02-24T22:47:51","gpt-4o"
"00039007811","drug",116,"00039007811","Trental","00039007811",19035628,"pentoxifylline 400 MG Extended Release Oral Tablet [Trental]","RxNorm",1,"The NDC code '00039007811' maps to 'Pentoxifylline 400 MG Extended Release Tablet [Trental]', and the drug name 'Trental' confirms this as the correct branded drug in RxNorm.",TRUE,"00039007811",2,"2026-02-24T22:47:56","gpt-4o"
"00944099601","drug",115,"00944099601","ATNATIV","00944099601",1436169,"antithrombin III","RxNorm",0.9,"The NDC lookup confirmed the drug as Antithrombin III related to Atnativ, and the RxNorm search identified 'antithrombin III' as the standard ingredient concept.",TRUE,"00944099601",3,"2026-02-24T22:48:03","gpt-4o"
"00245002711","drug",114,"00245002711","Pentoxil","00245002711",1331277,"pentoxifylline 400 MG Extended Release Oral Tablet [Pentoxil]","RxNorm",1,"The NDC lookup confirmed the drug as 'Pentoxifylline 400 MG Extended Release Oral Tablet [Pentoxil]', and the semantic search matched the drug name 'Pentoxil' to the same RxNorm concept, ensuring consistency between the NDC and drug name.",TRUE,"00245002711",2,"2026-02-24T22:48:09","gpt-4o"
"00024059010","drug",113,"00024059010","ELOXATIN","00024059010",35603926,"10 ML oxaliplatin 5 MG/ML Injection [Eloxatin]","RxNorm",0.9,"The NDC code '00024059010' maps to a non-standard concept for '10 ML oxaliplatin 5 MG/ML Injection [Eloxatin]'. The RxNorm search confirms this as a standard concept with the same name, ensuring consistency between the NDC and drug name.",TRUE,"00024059010",2,"2026-02-24T22:48:14","gpt-4o"
"00093079301","drug",104,"00093079301","Nicardipine","00093079301",1318137,"nicardipine","RxNorm",0.9,"The NDC code '00093079301' maps to a non-standard concept for Nicardipine hydrochloride 20 MG Oral Capsule, which is consistent with the drug name 'Nicardipine'. The RxNorm standard concept for the ingredient 'nicardipine' was found, confirming the mapping.",TRUE,"00093079301",2,"2026-02-24T22:48:19","gpt-4o"
"00093715510","drug",89,"00093715510","Simvastatin","00093715510",1539403,"simvastatin","RxNorm",0.9,"The NDC code '00093715510' corresponds to 'simvastatin 40 MG Oral Tablet', and the drug name 'Simvastatin' maps to the RxNorm ingredient 'simvastatin'. Both the NDC and name confirm the same active ingredient.",TRUE,"00093715510",2,"2026-02-24T22:48:24","gpt-4o"
"00047019624","drug",87,"00047019624","Theophylline","00047019624",1237049,"theophylline","RxNorm",0.9,"The NDC code '00047019624' corresponds to a specific formulation of Theophylline, but it is invalid. The drug name 'Theophylline' maps to the standard RxNorm ingredient concept 'theophylline', which is consistent with the provided drug name.",TRUE,"00047019624",2,"2026-02-24T22:48:29","gpt-4o"
"00074779361","drug",83,"00074779361","heparin","00074779361",1367571,"heparin","RxNorm",0.9,"The NDC code '00074779361' corresponds to a heparin sodium injectable solution, and the drug name 'heparin' matches the RxNorm standard concept for the ingredient 'heparin'.",TRUE,"00074779361",2,"2026-02-24T22:48:34","gpt-4o"
"00007323601","drug",67,"00007323601","fondaparinux","00007323601",1315865,"fondaparinux","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name search identified 'fondaparinux' as a standard RxNorm ingredient, matching the provided drug name.",TRUE,"00007323601",2,"2026-02-24T22:48:38","gpt-4o"
"00007420101","drug",66,"00007420101","HYCAMTIN","00007420101",19124326,"topotecan 4 MG Injection [Hycamtin]","RxNorm",1,"The NDC code 00007420101 maps to the non-standard concept 'Topotecan 4 MG Injection [Hycamtin]', which has a direct mapping to the standard RxNorm concept 'topotecan 4 MG Injection [Hycamtin]'. The drug name 'HYCAMTIN' confirms this mapping.",TRUE,"00007420101",3,"2026-02-24T22:48:44","gpt-4o"
"00517405025","drug",59,"00517405025","mannitol","00517405025",994058,"mannitol","RxNorm",0.9,"The NDC lookup did not return a valid standard concept, but the drug name 'mannitol' maps directly to the standard RxNorm ingredient concept for mannitol, which is consistent with the provided drug name.",TRUE,"00517405025",2,"2026-02-24T22:48:49","gpt-4o"
"00173052000","drug",58,"00173052000","salmeterol","00173052000",1137529,"salmeterol","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'salmeterol' directly maps to the RxNorm ingredient concept, which is consistent with the provided drug name.",TRUE,"00173052000",2,"2026-02-24T22:48:54","gpt-4o"
"00044108501","drug",34,"00044108501","dilaudid","00044108501",40173075,"hydromorphone hydrochloride 1 MG/ML [Dilaudid]","RxNorm",0.9,"The NDC code '00044108501' corresponds to a non-standard concept for 'Hydromorphone Hydrochloride 1 MG/ML Oral Solution [Dilaudid]'. The search for 'dilaudid' in RxNorm returned a standard concept for 'hydromorphone hydrochloride 1 MG/ML [Dilaudid]', which matches the drug name and dosage form.",TRUE,"00044108501",2,"2026-02-24T22:49:01","gpt-4o"
"00047095524","drug",33,"00047095524","Metoprolol","00047095524",1307046,"metoprolol","RxNorm",0.9,"The NDC code '00047095524' maps to 'Metoprolol Tartrate 100 MG Oral Tablet', which is consistent with the drug name 'Metoprolol'. The RxNorm ingredient concept for 'metoprolol' is a standard concept and matches the drug name provided.",TRUE,"00047095524",3,"2026-02-24T22:49:07","gpt-4o"
"00186115102","drug",33,"00186115102","morphine sulfate","00186115102",40169889,"morphine sulfate 10 MG","RxNorm",0.9,"The NDC code '00186115102' did not map to a valid standard concept, but the drug name 'morphine sulfate' matches a standard RxNorm concept for morphine sulfate 10 MG, which is a common dosage form.",TRUE,"00186115102",3,"2026-02-24T22:49:15","gpt-4o"
"00169643910","drug",33,"00169643910","insulin detemir","00169643910",1516981,"3 ML insulin detemir 100 UNT/ML Pen Injector [Levemir]","RxNorm",1,"The NDC code '00169643910' maps to the RxNorm standard concept for '3 ML insulin detemir 100 UNT/ML Pen Injector [Levemir]', which matches the drug name 'insulin detemir'.",TRUE,"00169643910",3,"2026-02-24T22:49:20","gpt-4o"
"00172375396","drug",33,"00172375396","ONXOL","00172375396",19071366,"paclitaxel 6 MG/ML Injectable Solution [Onxol]","RxNorm",1,"The NDC code '00172375396' maps to 'Paclitaxel 6 MG/ML Injectable Solution [Onxol]' in the NDC vocabulary, and the drug name 'ONXOL' confirms this mapping in RxNorm as a standard concept.",TRUE,"00172375396",2,"2026-02-24T22:49:25","gpt-4o"
"00904183160","drug",31,"00904183160","haloperidol","00904183160",766529,"haloperidol","RxNorm",0.9,"The NDC code '00904183160' corresponds to 'Haloperidol 1 MG Oral Tablet', and the drug name 'haloperidol' maps to the RxNorm standard ingredient concept 'haloperidol'. Both the NDC and name confirm the same active ingredient.",TRUE,"00904183160",2,"2026-02-24T22:49:32","gpt-4o"
"00228271711","drug",31,"00228271711","diclofenac","00228271711",1124300,"diclofenac","RxNorm",0.9,"The NDC code '00228271711' corresponds to a diclofenac sodium product, and the drug name 'diclofenac' matches the RxNorm ingredient concept for diclofenac. The ingredient-level concept is appropriate for mapping.",TRUE,"00228271711",3,"2026-02-24T22:49:39","gpt-4o"
"42549*50830","drug",29,"42549*50830","cyclobenzaprine","42549*50830",778711,"cyclobenzaprine","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name search identified 'cyclobenzaprine' as a standard RxNorm ingredient concept, which matches the provided drug name.",TRUE,"42549050830",2,"2026-02-24T22:49:44","gpt-4o"
"548685192*0","drug",28,"548685192*0","duloxetine","548685192*0",715259,"duloxetine","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name search identified 'duloxetine' as a standard RxNorm ingredient concept, which matches the provided drug name.",TRUE,"54868519200",2,"2026-02-24T22:49:50","gpt-4o"
"58016*28900","drug",28,"58016*28900","naproxen","58016*28900",1115008,"naproxen","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the semantic search confirmed 'naproxen' as a standard ingredient in RxNorm, matching the drug name provided.",TRUE,"58016028900",2,"2026-02-24T22:49:55","gpt-4o"
"00015307220","drug",28,"00015307220","Platinol","00015307220",19030418,"cisplatin 1 MG/ML Injectable Solution [Platinol]","RxNorm",1,"The NDC code 00015307220 maps to the standard RxNorm concept for 'cisplatin 1 MG/ML Injectable Solution [Platinol]', which matches the drug name 'Platinol'.",TRUE,"00015307220",3,"2026-02-24T22:50:01","gpt-4o"
"12280016315","drug",28,"12280016315","CYMBALTA","12280016315",19060283,"duloxetine 30 MG [Cymbalta]","RxNorm",0.9,"The NDC code '12280016315' corresponds to duloxetine 30 MG Enteric Coated Capsule [Cymbalta], and the drug name 'CYMBALTA' matches the RxNorm concept for duloxetine 30 MG [Cymbalta].",TRUE,"12280016315",2,"2026-02-24T22:50:06","gpt-4o"
"545690916*0","drug",25,"545690916*0","hydrocodone-acetaminophen 5-500","545690916*0",40162494,"acetaminophen 500 MG / hydrocodone bitartrate 5 MG Oral Tablet","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name search matched a standard RxNorm concept for the same dosage of acetaminophen and hydrocodone.",TRUE,"54569091600",2,"2026-02-24T22:50:12","gpt-4o"
"10019*02518","drug",21,"10019*02518","Esmolol","10019*02518",19063575,"esmolol","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'Esmolol' matched the RxNorm standard ingredient concept for esmolol, confirming the correct mapping.",TRUE,"10019002518",2,"2026-02-24T22:50:18","gpt-4o"
"00555090401","drug",20,"00555090401","tamoxifen","00555090401",1436678,"tamoxifen","RxNorm",0.9,"The NDC lookup confirmed the drug as Tamoxifen 20 MG Oral Tablet, and the RxNorm search identified 'tamoxifen' as the standard ingredient concept, matching the drug name.",TRUE,"00555090401",2,"2026-02-24T22:50:25","gpt-4o"
"00403077450","drug",16,"00403077450","prednisolone","00403077450",1550557,"prednisolone","RxNorm",0.9,"The NDC lookup failed, but the drug name 'prednisolone' matched exactly to the standard RxNorm ingredient concept.",TRUE,"00403077450",2,"2026-02-24T22:50:31","gpt-4o"
"54868608902","drug",15,"54868608902","valacyclovir","54868608902",1717704,"valacyclovir","RxNorm",0.9,"The NDC lookup confirmed the drug as valacyclovir 1000 MG Oral Tablet, and the semantic search identified valacyclovir as the standard ingredient concept in RxNorm.",TRUE,"54868608902",2,"2026-02-24T22:50:37","gpt-4o"
"50242*05656","drug",13,"50242*05656","trastuzumab","50242*05656",1387104,"trastuzumab","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the semantic search confirmed 'trastuzumab' as a standard RxNorm ingredient, matching the drug name provided.",TRUE,"50242005656",2,"2026-02-24T22:50:43","gpt-4o"
"545690347*3","drug",13,"545690347*3","meclizine","545690347*3",994341,"meclizine","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'meclizine' matched the RxNorm ingredient concept, confirming it as the correct standard concept.",TRUE,"54569034703",2,"2026-02-24T22:50:51","gpt-4o"
"00024059240","drug",12,"00024059240","Oxaliplatin","00024059240",1318011,"oxaliplatin","RxNorm",0.9,"The NDC code maps to a non-standard concept for oxaliplatin 5 MG/ML Injectable Solution [Eloxatin], which matches the drug name 'Oxaliplatin'. The standard RxNorm ingredient concept for oxaliplatin was found, confirming the mapping.",TRUE,"00024059240",2,"2026-02-24T22:50:56","gpt-4o"
"63323*26801","drug",12,"63323*26801","scopolamine","63323*26801",965748,"scopolamine","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'scopolamine' matched the standard RxNorm ingredient concept for scopolamine.",TRUE,"63323026801",2,"2026-02-24T22:51:02","gpt-4o"
"61703035991","drug",12,"61703035991","Epirubicin","61703035991",1344354,"epirubicin","RxNorm",0.9,"The NDC lookup confirmed the drug as Epirubicin Hydrochloride 2 MG/ML Injectable Solution, and the semantic search identified 'epirubicin' as the standard ingredient concept in RxNorm.",TRUE,"61703035991",2,"2026-02-24T22:51:07","gpt-4o"
"00093022001","drug",11,"00093022001","bicalutamide","00093022001",1344381,"bicalutamide","RxNorm",0.9,"The NDC lookup confirmed the drug as bicalutamide 50 MG Oral Tablet, and the RxNorm search identified 'bicalutamide' as the standard ingredient concept, matching the drug name provided.",TRUE,"00093022001",2,"2026-02-24T22:51:13","gpt-4o"
"55084011612","drug",11,"55084011612","cyclobenzaprine","55084011612",778711,"cyclobenzaprine","RxNorm",0.9,"The NDC lookup failed, but the drug name 'cyclobenzaprine' matched exactly to the standard RxNorm ingredient concept.",TRUE,"55084011612",2,"2026-02-24T22:51:19","gpt-4o"
"00056034208","drug",11,"00056034208","INNOHEP","00056034208",40180718,"tinzaparin sodium 20000 UNT/ML Injectable Solution [Innohep]","RxNorm",0.9,"The NDC lookup confirmed the drug as 'Tinzaparin sodium 20000 UNT/ML Injectable Solution [Innohep]', and the semantic search for 'INNOHEP' matched the same RxNorm standard concept.",TRUE,"00056034208",2,"2026-02-24T22:51:24","gpt-4o"
"00641246045","drug",10,"00641246045","Heparin","00641246045",1367571,"heparin","RxNorm",0.9,"The NDC code '00641246045' maps to a non-standard concept for heparin sodium, porcine. The drug name 'Heparin' matches the standard RxNorm ingredient concept 'heparin', confirming the generic ingredient mapping.",TRUE,"00641246045",2,"2026-02-24T22:51:30","gpt-4o"
"58063060050","drug",9,"58063060050","DACOGEN","58063060050",19089150,"decitabine 50 MG Injection [Dacogen]","RxNorm",0.9,"The NDC code maps to a non-standard concept, but the drug name 'DACOGEN' matches the standard RxNorm concept for 'decitabine 50 MG Injection [Dacogen]'.",TRUE,"58063060050",2,"2026-02-24T22:51:36","gpt-4o"
"57480042506","drug",9,"57480042506","amitriptyline","57480042506",710062,"amitriptyline","RxNorm",0.9,"The NDC code did not yield a result, but the drug name 'amitriptyline' matched exactly to the standard RxNorm ingredient concept.",TRUE,"57480042506",3,"2026-02-24T22:51:41","gpt-4o"
"00781311964","drug",8,"00781311964","enoxaparin","00781311964",1301025,"enoxaparin","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'enoxaparin' matched the standard RxNorm ingredient concept for enoxaparin, confirming the generic ingredient.",TRUE,"00781311964",2,"2026-02-24T22:51:47","gpt-4o"
"00085173302","drug",8,"00085173302","AVELOX","00085173302",1716904,"moxifloxacin 400 MG Oral Tablet [Avelox]","RxNorm",1,"The NDC code '00085173302' maps directly to the standard RxNorm concept 'moxifloxacin 400 MG Oral Tablet [Avelox]', which matches the drug name 'AVELOX'.",TRUE,"00085173302",3,"2026-02-24T22:51:53","gpt-4o"
"63323*16610","drug",7,"63323*16610","carboplatin","63323*16610",1344905,"carboplatin","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'carboplatin' matched exactly to the RxNorm ingredient concept, confirming it as the correct mapping.",TRUE,"63323016610",2,"2026-02-24T22:51:59","gpt-4o"
"00590012770","drug",7,"00590012770","oxycodone-acetaminophen 5-500","00590012770",40231906,"acetaminophen 500 MG / oxycodone hydrochloride 5 MG Oral Tablet","RxNorm",0.9,"The NDC code did not yield a valid standard concept, but the drug name search matched the dosage and components exactly to a standard RxNorm concept.",TRUE,"00590012770",2,"2026-02-24T22:52:08","gpt-4o"
"52152*34102","drug",7,"52152*34102","desipramine","52152*34102",716968,"desipramine","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'desipramine' matched the RxNorm standard ingredient concept directly.",TRUE,"52152034102",2,"2026-02-24T22:52:15","gpt-4o"
"53506098704","drug",6,"53506098704","metronidazole","53506098704",1707164,"metronidazole","RxNorm",0.9,"The NDC lookup failed, but the drug name 'metronidazole' matched exactly to the standard RxNorm ingredient concept.",TRUE,"53506098704",2,"2026-02-24T22:52:20","gpt-4o"
"67544*40130","drug",6,"67544*40130","Warfarin","67544*40130",1310149,"warfarin","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'Warfarin' maps to the RxNorm standard ingredient concept for warfarin, which matches the provided drug name.",TRUE,"67544040130",2,"2026-02-24T22:52:28","gpt-4o"
"62086*14630","drug",6,"62086*14630","B12","62086*14630",1308738,"vitamin B12","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'B12' matches the standard RxNorm concept for 'vitamin B12'.",TRUE,"62086014630",2,"2026-02-24T22:52:34","gpt-4o"
"50222*34208","drug",6,"50222*34208","Tinzaparin","50222*34208",1308473,"tinzaparin","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'Tinzaparin' matched exactly to the RxNorm ingredient concept 'tinzaparin'.",TRUE,"50222034208",2,"2026-02-24T22:52:39","gpt-4o"
"00131326732","drug",5,"00131326732","venlafaxine","00131326732",19132560,"24 HR venlafaxine 150 MG Extended Release Oral Tablet","RxNorm",1,"The NDC code '00131326732' maps to the standard RxNorm concept for '24 HR venlafaxine 150 MG Extended Release Oral Tablet', which matches the drug name 'venlafaxine'.",TRUE,"00131326732",3,"2026-02-24T22:52:47","gpt-4o"
"24430100101","drug",5,"24430100101","ABBOKINASE","24430100101",19123326,"urokinase 50000 UNT/ML Injectable Solution [Abbokinase]","RxNorm",1,"The NDC lookup confirmed the drug as 'Urokinase 50000 UNT/ML Injectable Solution [Abbokinase]', and the semantic search verified this as a standard RxNorm concept.",TRUE,"24430100101",2,"2026-02-24T22:52:54","gpt-4o"
"00005317543","drug",4,"00005317543","haloperidol","00005317543",766529,"haloperidol","RxNorm",0.9,"The NDC lookup failed, but the drug name 'haloperidol' matched exactly to the standard RxNorm ingredient concept.",TRUE,"00005317543",2,"2026-02-24T22:53:00","gpt-4o"
"44206*41501","drug",4,"44206*41501","Intravenous Immunoglobulin","44206*41501",40220447,"immunoglobulin G Injection","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name search matched 'immunoglobulin G Injection' in RxNorm, which aligns with 'Intravenous Immunoglobulin'.",TRUE,"44206041501",2,"2026-02-24T22:53:05","gpt-4o"
"55513*82310","drug",4,"55513*82310","erythropoetin","55513*82310",1301125,"epoetin alfa","RxNorm",0.9,"The NDC lookup did not return a valid standard concept, but the semantic search for 'erythropoetin' matched 'epoetin alfa', which is consistent with the drug name and the intended use of the NDC code.",TRUE,"55513082310",2,"2026-02-24T22:53:11","gpt-4o"
"63323*54401","drug",3,"63323*54401","Heparin","63323*54401",1367571,"heparin","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'Heparin' maps to the standard RxNorm ingredient concept 'heparin', which matches the intended drug.",TRUE,"63323054401",2,"2026-02-24T22:53:17","gpt-4o"
"55390*30405","drug",3,"55390*30405","paclitaxel","55390*30405",1378382,"paclitaxel","RxNorm",0.9,"The NDC lookup confirmed the drug as Paclitaxel 6 MG/ML Injectable Solution, and the semantic search identified 'paclitaxel' as the standard ingredient concept in RxNorm, matching the drug name provided.",TRUE,"55390030405",2,"2026-02-24T22:53:22","gpt-4o"
"24477*04001","drug",3,"24477*04001","Reteplase","24477*04001",19024191,"reteplase","RxNorm",0.9,"The NDC lookup confirmed the drug as Reteplase, and the RxNorm search identified 'reteplase' as the standard ingredient concept, matching the drug name provided.",TRUE,"24477004001",2,"2026-02-24T22:53:27","gpt-4o"
"66758*04301","drug",2,"66758*04301","paclitaxel","66758*04301",1378382,"paclitaxel","RxNorm",0.9,"The NDC lookup confirmed the drug as paclitaxel, and the RxNorm search identified the standard ingredient concept for paclitaxel, matching the drug name provided.",TRUE,"66758004301",2,"2026-02-24T22:53:33","gpt-4o"
"00007323002","drug",2,"00007323002","Fondaparinux sodium","00007323002",42902741,"fondaparinux sodium 5 MG/ML Prefilled Syringe [Arixtra]","RxNorm",0.9,"The NDC code maps to a non-standard concept, but the drug name search confirms a standard RxNorm concept for the same formulation and brand.",TRUE,"00007323002",2,"2026-02-24T22:53:38","gpt-4o"
"35470053701","drug",1,"35470053701","Warfarin","35470053701",1310149,"warfarin","RxNorm",0.9,"The NDC lookup failed, but the drug name 'Warfarin' matched exactly to the standard RxNorm ingredient concept for warfarin.",TRUE,"35470053701",2,"2026-02-24T22:53:43","gpt-4o"
"00781311963","drug",1,"00781311963","Enoxaparin","00781311963",1301025,"enoxaparin","RxNorm",0.9,"The NDC lookup did not yield a valid standard concept, but the drug name 'Enoxaparin' maps to the standard RxNorm ingredient concept for enoxaparin, which matches the provided drug name.",TRUE,"00781311963",2,"2026-02-24T22:53:48","gpt-4o"
"44120-4","measurement",16,"44120-4","CT Colon","44120-4",NA,NA,NA,0,"Failed to parse LLM response",FALSE,NA,2,"2026-02-24T23:01:08","gpt-4o"
"39059-1","measurement",5,"39059-1","Double contrast barium upper GI Xray","39059-1",NA,NA,NA,0,"Failed to parse LLM response",FALSE,NA,2,"2026-02-24T23:01:16","gpt-4o"
"93063201","drug",1430,NA,NA,"93063201",NA,NA,NA,0,"Failed to parse LLM response",FALSE,NA,0,"2026-02-24T23:05:57","gpt-4o"
"54569547900","drug",1383,NA,NA,"54569547900",NA,NA,NA,0,"Failed to parse LLM response",FALSE,NA,0,"2026-02-24T23:06:01","gpt-4o"
"10754085801","drug",1327,NA,NA,"10754085801",NA,NA,NA,0,"Failed to parse LLM response",FALSE,NA,0,"2026-02-24T23:06:05","gpt-4o"
"38779214905","drug",877,NA,NA,"38779214905",NA,NA,NA,0,"Failed to parse LLM response",FALSE,NA,0,"2026-02-24T23:06:10","gpt-4o"
